cell_type	putative_driver_count	mean_abs_cnv_score
Pancreatic cells	2	0.07782428152777272
Liver cells	1	0.0796074552490078
Pancreatic cells	2	0.05304512475340248
Neutrophils	0	0.05570195100535776
Neutrophils	0	0.050404584130536494
Pancreatic cells	0	0.048847166996884656
Pancreatic cells	1	0.05662468199870721
Liver cells	2	0.05590721545347135
Neutrophils	1	0.0586682779196615
Pancreatic cells	3	0.056642677732088975
Pancreatic cells	1	0.04998112389229043
Pancreatic cells	0	0.05089400210937237
Liver cells	0	0.05874523048251947
Pancreatic cells	0	0.06659310616540556
Pancreatic cells	1	0.050458867555634224
Liver cells	4	0.05528894809641279
Pancreatic cells	1	0.06447202691060193
Pancreatic cells	1	0.06626953154016038
Pancreatic cells	4	0.05148856554350607
Neutrophils	0	0.06225055562597774
Pancreatic cells	1	0.04808823154473418
Pancreatic cells	0	0.05219575950697662
Pancreatic cells	0	0.06929305000016742
Liver cells	4	0.07221860699811494
Pancreatic cells	4	0.06632361700906254
Pancreatic cells	0	0.0535729569487227
Fibroblasts	0	0.06864126498551049
Pancreatic cells	2	0.04984869507064498
Pancreatic cells	0	0.05326152108456283
Pancreatic cells	1	0.059053539691692795
Liver cells	0	0.07055147661779108
Pancreatic cells	0	0.09442974533038165
Liver cells	4	0.0709269531820446
Liver cells	0	0.05871561792090999
Pancreatic cells	1	0.0793892717846649
Pancreatic cells	2	0.060923748956534476
Liver cells	1	0.055480270064184774
Pancreatic cells	2	0.0549465785899925
Pancreatic cells	4	0.05142866811340899
Neutrophils	1	0.053764432170766124
Liver cells	0	0.04835238331692879
Pancreatic cells	1	0.05388431733405411
Pancreatic cells	0	0.06511613507566363
Pancreatic cells	1	0.04727726357019136
Pancreatic cells	1	0.0501277351598928
Pancreatic cells	0	0.07526016467511906
Pancreatic cells	1	0.04616535118707595
Pancreatic cells	2	0.0663329695332474
Neutrophils	0	0.05674159015094693
Pancreatic cells	2	0.09142697948035056
Pancreatic cells	2	0.07153597510123363
Pancreatic cells	2	0.0818986494220206
Pancreatic cells	2	0.06824079648369102
Liver cells	0	0.057155676378653986
Pancreatic cells	2	0.04830643751652509
Neutrophils	1	0.048009733856514185
Liver cells	0	0.051753788153162235
Liver cells	1	0.05533057648523979
Liver cells	3	0.06510135542810833
Pancreatic cells	2	0.03668675392244534
Neutrophils	0	0.05636983397214355
Pancreatic cells	0	0.05826131952941517
Pancreatic cells	2	0.0770587788874974
Pancreatic cells	1	0.05134192285821185
Liver cells	2	0.07943789340847487
Pancreatic cells	1	0.05750068790489294
Neutrophils	0	0.04474897206206088
Liver cells	3	0.057891905684636924
Liver cells	0	0.06375122515821993
Neutrophils	0	0.05670949786367312
Pancreatic cells	1	0.07419975990136507
Pancreatic cells	0	0.06421957663758693
Pancreatic cells	0	0.06017184628946061
Fibroblasts	1	0.04788529406314107
Pancreatic cells	7	0.07736769984025639
Liver cells	0	0.05976575859033455
Neutrophils	0	0.05320160562981411
Pancreatic cells	2	0.052781351063534154
Pancreatic cells	1	0.052882414902655016
Pancreatic cells	1	0.06723068635358684
Liver cells	2	0.055114279769855716
Liver cells	2	0.061594220684120925
Neutrophils	0	0.04453469125105664
Pancreatic cells	0	0.05587002104859132
Liver cells	4	0.0768468184391579
Pancreatic cells	0	0.05126379896464968
Neutrophils	0	0.06628624669036444
Liver cells	2	0.05705732018594671
Liver cells	1	0.06931578700116478
Pancreatic cells	1	0.07172728907546597
Pancreatic cells	1	0.0450051548996877
Liver cells	1	0.06258332177484528
Pancreatic cells	1	0.060147069810975486
Neutrophils	0	0.04765716290194006
Pancreatic cells	2	0.06987973869167242
Fibroblasts	2	0.07290750007483997
Pancreatic cells	1	0.06670701186681387
Pancreatic cells	0	0.059586736594943
Liver cells	0	0.06471699566256466
Liver cells	2	0.06696303324685496
Pancreatic cells	1	0.05351721347390415
Pancreatic cells	1	0.0646967347023933
Fibroblasts	4	0.07695942315147213
Liver cells	0	0.05262417445510382
Pancreatic cells	2	0.04829319039029911
Fibroblasts	1	0.06892562579535765
Pancreatic cells	0	0.04534733466048195
Pancreatic cells	2	0.0659942061449173
Neutrophils	1	0.05261399995412281
Neutrophils	1	0.05712508232594731
Liver cells	1	0.0631619776871152
Liver cells	1	0.0721689200037452
Liver cells	1	0.06300416276814579
Pancreatic cells	2	0.06955324051612503
Neutrophils	0	0.0495669646215225
Pancreatic cells	4	0.05478405418965496
Liver cells	0	0.06741461169481776
Neutrophils	1	0.060700188643279904
Pancreatic cells	1	0.05030715317734854
Liver cells	0	0.0546571935902631
Pancreatic cells	0	0.05240653849464122
Neutrophils	0	0.04873451229022167
Neutrophils	1	0.05072072525755782
Neutrophils	1	0.04987338442384686
Liver cells	1	0.07962909916691009
Pancreatic cells	3	0.06785577101770587
Pancreatic cells	0	0.05911290577523882
Neutrophils	0	0.05586343579363606
Neutrophils	0	0.050879504096060256
Pancreatic cells	0	0.05838676522492547
Neutrophils	0	0.057241422807307
Pancreatic cells	1	0.05582880799366181
Fibroblasts	4	0.07092169727722172
Neutrophils	4	0.05275967225128303
Liver cells	1	0.05356925057122342
Fibroblasts	1	0.05900731721608177
Pancreatic cells	2	0.04897480295802718
Pancreatic cells	0	0.043612948790275934
Fibroblasts	1	0.0603573831964973
Liver cells	1	0.07812855967352304
Liver cells	2	0.04988985090835241
Liver cells	4	0.07798973715558613
Neutrophils	0	0.05343117778869974
Pancreatic cells	1	0.06259405603179809
Liver cells	0	0.06095502967528314
Liver cells	0	0.08304150733503485
Liver cells	5	0.07587257910111955
Pancreatic cells	0	0.06490857992495588
Liver cells	2	0.07177836043149795
Pancreatic cells	0	0.05798902960245291
Pancreatic cells	2	0.07855418254562034
Neutrophils	0	0.057574528355875135
Pancreatic cells	0	0.05932172439046257
Pancreatic cells	1	0.05448460108454719
Liver cells	1	0.0771643196917238
Pancreatic cells	0	0.05524520609435664
Liver cells	1	0.07481173559217982
Pancreatic cells	0	0.05489894450159118
Pancreatic cells	0	0.056407667176734656
Pancreatic cells	2	0.0546261737883928
Liver cells	0	0.064524424090649
Pancreatic cells	1	0.05650163948136122
Liver cells	1	0.06867968642585684
Pancreatic cells	1	0.036556950494036816
Pancreatic cells	2	0.05202888936209339
Pancreatic cells	0	0.04396659330815378
Pancreatic cells	2	0.06116010252237366
Pancreatic cells	0	0.04457434394022941
Pancreatic cells	0	0.07659015858133304
Pancreatic cells	0	0.056269583422932166
Pancreatic cells	1	0.05681129518639493
Pancreatic cells	1	0.06587057105909287
Pancreatic cells	3	0.05827575141299538
Pancreatic cells	0	0.07883823769699559
Neutrophils	0	0.05221691182356221
Pancreatic cells	1	0.06308027919635516
Liver cells	0	0.06101894812745909
Liver cells	0	0.055637250718179945
Pancreatic cells	1	0.046536886492550215
Pancreatic cells	2	0.07576049265728983
Neutrophils	0	0.05385437066527248
Liver cells	2	0.0610424825390984
Pancreatic cells	1	0.06077680607758402
Liver cells	3	0.06975396230151037
Pancreatic cells	0	0.12223850244499328
Pancreatic cells	1	0.05930887274061128
Pancreatic cells	1	0.07078798013660054
Liver cells	0	0.06250268299272976
Liver cells	1	0.0641381020800646
Fibroblasts	0	0.05167622297202918
Liver cells	1	0.05472206006959433
Pancreatic cells	2	0.0740767029683143
Pancreatic cells	0	0.0733311733698375
Liver cells	2	0.07730628175838017
Pancreatic cells	0	0.06302294233767557
Neutrophils	0	0.043676179569264034
Pancreatic cells	0	0.050167058924487445
Neutrophils	0	0.057478109863933015
Neutrophils	1	0.05999861987996896
Pancreatic cells	1	0.04732307573018661
Pancreatic cells	5	0.1291485527168123
Liver cells	0	0.05194851361159598
Liver cells	0	0.06990815642267643
Pancreatic cells	2	0.054803585826085036
Neutrophils	1	0.061162738501521666
Pancreatic cells	1	0.05909103655156298
Pancreatic cells	0	0.053052224530628106
Pancreatic cells	4	0.07853223802929864
Pancreatic cells	0	0.049191794170635884
Liver cells	0	0.06494751285283992
Liver cells	0	0.06067728759286457
Pancreatic cells	0	0.05472436469633546
Pancreatic cells	4	0.04364900074771558
Pancreatic cells	4	0.05809443521678269
Neutrophils	0	0.05458440253153317
Pancreatic cells	0	0.0414631778062274
Liver cells	0	0.06011794094687029
Liver cells	0	0.09743859741528992
Liver cells	0	0.06656829896959106
Pancreatic cells	0	0.05338267184477704
Pancreatic cells	0	0.039981156978345304
Liver cells	0	0.07817435876573782
Pancreatic cells	3	0.04689307304088318
Neutrophils	1	0.045031291614524044
Liver cells	2	0.060378985129105237
Pancreatic cells	1	0.04816447699975029
Neutrophils	0	0.047625560463655243
Pancreatic cells	3	0.05734673531376837
Pancreatic cells	0	0.06202959369026113
Pancreatic cells	1	0.05130535184916937
Pancreatic cells	1	0.05661666816349573
Pancreatic cells	0	0.0485042404109489
Pancreatic cells	0	0.04653041462396746
Liver cells	0	0.05853581631915268
Pancreatic cells	1	0.060411680765464146
Pancreatic cells	0	0.04669472819701309
Pancreatic cells	3	0.07725196504659708
Pancreatic cells	0	0.06396234693678594
Liver cells	0	0.05724967388293241
Pancreatic cells	2	0.06320366712505489
Pancreatic cells	1	0.0507737779892765
Pancreatic cells	1	0.10024261567788158
Liver cells	2	0.08333730359573019
Liver cells	0	0.0727328826760747
Pancreatic cells	0	0.07059586344933165
Pancreatic cells	0	0.048877569345678384
Neutrophils	0	0.04457321291085284
Pancreatic cells	0	0.04235054991422092
Pancreatic cells	2	0.060723731262612164
Pancreatic cells	1	0.05841243522454008
Pancreatic cells	1	0.06087432864544794
Pancreatic cells	1	0.07438659470944602
Pancreatic cells	1	0.05330847049242629
Liver cells	0	0.07780893323504116
Pancreatic cells	1	0.0625674544841213
Pancreatic cells	1	0.054346065465576264
Pancreatic cells	4	0.06986240310597513
Pancreatic cells	0	0.05362923951028406
Neutrophils	0	0.060806707183604244
Pancreatic cells	1	0.055894269274833194
Neutrophils	0	0.06018548971546143
Pancreatic cells	0	0.04824693814335961
Pancreatic cells	2	0.05746737942388678
Pancreatic cells	1	0.06005248859134581
Pancreatic cells	1	0.05503265851299735
Liver cells	0	0.06001417893285926
Pancreatic cells	0	0.055565055688226256
Pancreatic cells	1	0.06288668331750374
Pancreatic cells	2	0.0699676477126783
Neutrophils	0	0.06171393597446499
Pancreatic cells	0	0.06878481096868051
Pancreatic cells	0	0.05612219399090375
Liver cells	1	0.0715499181117219
Liver cells	1	0.06374755267884806
Pancreatic cells	0	0.06865976113771043
Pancreatic cells	0	0.05778601364655991
Pancreatic cells	0	0.06307460425738667
Pancreatic cells	0	0.05643038530175546
Pancreatic cells	0	0.04802161161919689
Pancreatic cells	0	0.07161045700920611
Neutrophils	0	0.06435085050014915
Pancreatic cells	3	0.05160750230566265
Liver cells	3	0.06522376456229723
Pancreatic cells	1	0.067635041687551
Neutrophils	0	0.0522436693159264
Pancreatic cells	2	0.0652786710020436
Pancreatic cells	2	0.05897265178813825
Liver cells	1	0.06013169036591066
Pancreatic cells	0	0.04730621773462264
Liver cells	0	0.06618662535663017
Pancreatic cells	0	0.04636387300500336
Neutrophils	0	0.056617152942948216
Pancreatic cells	1	0.06395213367251629
Pancreatic cells	1	0.057996900657818026
Pancreatic cells	1	0.05623530234233624
Liver cells	0	0.04243170054158134
Pancreatic cells	0	0.049224340732787766
Liver cells	0	0.06697763455610045
Pancreatic cells	0	0.05927311427835991
Liver cells	1	0.07716779288009688
Liver cells	1	0.06112224394044289
Pancreatic cells	2	0.0620620667145035
Pancreatic cells	6	0.07110744137363245
Liver cells	4	0.07272158857080059
Liver cells	2	0.06801612107660074
Pancreatic cells	2	0.054293270700940734
Liver cells	1	0.0703559055851732
Pancreatic cells	0	0.05218324143450946
Liver cells	2	0.06455969429057752
Pancreatic cells	0	0.058653744555501264
Liver cells	1	0.06709240242910523
Pancreatic cells	5	0.05084686781349034
Neutrophils	1	0.05710639933556816
Neutrophils	0	0.056117832088887765
Pancreatic cells	0	0.05852905485165133
Liver cells	0	0.07318550215844981
Liver cells	0	0.06286209831151185
Pancreatic cells	1	0.056244862109875254
Liver cells	0	0.06939787870545483
Pancreatic cells	1	0.06781389907913549
Pancreatic cells	0	0.04640103154978525
Pancreatic cells	1	0.05945945907021735
Pancreatic cells	0	0.06665523118943499
Pancreatic cells	0	0.09234808175024932
Pancreatic cells	2	0.05425025865505081
Pancreatic cells	1	0.05865124955686734
Pancreatic cells	3	0.063325121964383
Pancreatic cells	1	0.06596412327282386
Pancreatic cells	6	0.0587227474607664
Liver cells	1	0.05689524179605964
Neutrophils	0	0.055943915825130384
Pancreatic cells	4	0.06868315860617495
Pancreatic cells	1	0.06848521306340556
Pancreatic cells	1	0.05219958398048109
Pancreatic cells	0	0.05624653260693382
Pancreatic cells	0	0.06189411754101592
Neutrophils	0	0.056122140502587306
Pancreatic cells	6	0.07307739670944859
Pancreatic cells	0	0.057728710542010675
Neutrophils	0	0.04920261029037267
Pancreatic cells	4	0.05740732001006495
Pancreatic cells	2	0.054637729015697294
Liver cells	0	0.06143205842600019
Liver cells	0	0.07167916904618844
Pancreatic cells	0	0.05089305891792408
Liver cells	1	0.05170294992186106
Pancreatic cells	1	0.07260743313978964
Pancreatic cells	1	0.0883732135947327
Pancreatic cells	1	0.05889338269319092
Pancreatic cells	0	0.04733131212973437
Liver cells	2	0.05900141996492569
Liver cells	0	0.04739267962487589
Pancreatic cells	2	0.045192237188549804
Liver cells	1	0.06335136219059988
Neutrophils	1	0.051173527856395125
Pancreatic cells	1	0.0616280930660822
Neutrophils	0	0.04968807492926838
Pancreatic cells	0	0.1003987522763846
Pancreatic cells	6	0.08620959250537368
Pancreatic cells	0	0.05320317129808473
Pancreatic cells	2	0.07716630848221938
Pancreatic cells	0	0.059713601892282316
Liver cells	1	0.06197720336988496
Pancreatic cells	4	0.052588124675581646
Pancreatic cells	0	0.06283667403140927
Pancreatic cells	1	0.05900820771077128
Pancreatic cells	2	0.05808374492924696
Liver cells	1	0.06887011293227467
Pancreatic cells	2	0.048569820563269334
Liver cells	1	0.06112671706183377
Pancreatic cells	2	0.06420410251236393
Pancreatic cells	1	0.07187585261555492
Liver cells	0	0.08203088250661837
Liver cells	0	0.07472856910773777
Pancreatic cells	1	0.06296433887775864
Pancreatic cells	6	0.07569230231789983
Pancreatic cells	1	0.06000019457234488
Pancreatic cells	2	0.08315873080176145
Pancreatic cells	2	0.06980445525057519
Liver cells	0	0.044174629662621756
Pancreatic cells	0	0.06231813620751926
Pancreatic cells	1	0.07242652737278073
Pancreatic cells	0	0.05946298464930702
Liver cells	0	0.060956749339639
Pancreatic cells	2	0.07033483118671793
Pancreatic cells	1	0.07359268502964168
Neutrophils	0	0.04642418179250109
Liver cells	2	0.07529684959878986
Fibroblasts	0	0.04582130424867275
Liver cells	2	0.09309609203163266
Pancreatic cells	4	0.06361150875230832
Pancreatic cells	0	0.06268814980673623
Neutrophils	0	0.06671539490479847
Neutrophils	0	0.053945810828965705
Neutrophils	0	0.04941239159283523
Pancreatic cells	1	0.05860047503375729
Pancreatic cells	0	0.04862061688290915
Liver cells	0	0.08537054505210213
Pancreatic cells	3	0.07011633931233832
Neutrophils	1	0.053234109209211934
Pancreatic cells	0	0.0700746460150076
Pancreatic cells	2	0.0510879994567001
Neutrophils	2	0.05414919381560275
Neutrophils	0	0.059117168279990626
Liver cells	1	0.06614997854563746
Liver cells	0	0.06649116319155253
Liver cells	1	0.07164496681503706
Neutrophils	0	0.05468403546679255
Liver cells	0	0.06272486341538579
Pancreatic cells	5	0.06961167148496454
Pancreatic cells	3	0.056229893506709205
Pancreatic cells	0	0.05099634038036887
Fibroblasts	0	0.08168264925627532
Liver cells	0	0.06516123095550383
Pancreatic cells	2	0.058255179579566906
Neutrophils	0	0.060754086628285846
Liver cells	2	0.041221731262441254
Pancreatic cells	2	0.07050663627998416
Liver cells	1	0.06459659830152975
Pancreatic cells	2	0.07489758590310382
Neutrophils	0	0.051526773387874474
Pancreatic cells	0	0.06045284508618923
Neutrophils	0	0.0684064670940749
Pancreatic cells	0	0.05264096040014512
Pancreatic cells	4	0.060347885134128545
Neutrophils	0	0.06154860185769274
Pancreatic cells	3	0.06320210294980391
Pancreatic cells	0	0.0518273702441857
Liver cells	2	0.060934649645078325
Pancreatic cells	1	0.06537728193275912
Pancreatic cells	2	0.06829986160920488
Liver cells	3	0.0663012537926006
Pancreatic cells	1	0.06194416046333325
Fibroblasts	0	0.04928490269315219
Pancreatic cells	0	0.06454590777329418
Liver cells	0	0.05793168723021683
Pancreatic cells	0	0.05154372516473889
Neutrophils	3	0.05313112486402216
Pancreatic cells	1	0.06582571207765668
Pancreatic cells	2	0.05597903435103462
Pancreatic cells	2	0.06388630174189541
Pancreatic cells	0	0.0501596860198266
Pancreatic cells	0	0.059176044510063364
Pancreatic cells	1	0.03821354069488608
Fibroblasts	0	0.08151096493702199
Pancreatic cells	2	0.07057455248140077
Liver cells	0	0.07334691516847991
Liver cells	1	0.05537080929493735
Pancreatic cells	2	0.06430845947301399
Liver cells	1	0.04695353091501719
Liver cells	0	0.044987004909325445
Pancreatic cells	1	0.056901465078140354
Pancreatic cells	2	0.050771629165419684
Pancreatic cells	1	0.06107339039040285
Pancreatic cells	0	0.04683274344533787
Neutrophils	0	0.05513146094928315
Pancreatic cells	3	0.08197717409080418
Fibroblasts	1	0.06303978490513652
Pancreatic cells	3	0.06796789977285549
Liver cells	0	0.09882611204687114
Liver cells	1	0.05423022261339596
Liver cells	2	0.062260723175432
Pancreatic cells	4	0.060287643333046044
Pancreatic cells	2	0.061976087363995035
Pancreatic cells	0	0.04774207060333487
Pancreatic cells	2	0.06531842160123774
Pancreatic cells	1	0.05484411812324838
Pancreatic cells	2	0.07191306869126349
Liver cells	0	0.0689316223478351
Pancreatic cells	0	0.06202106726673929
Pancreatic cells	3	0.0590603302749991
Fibroblasts	0	0.05065379647337739
Pancreatic cells	1	0.04319373595234934
Liver cells	0	0.0757981741142546
Liver cells	1	0.055491794938974146
Fibroblasts	1	0.05787309776154044
Liver cells	1	0.06889547556314884
Liver cells	1	0.05063781009994591
Pancreatic cells	0	0.04694291574511406
Liver cells	0	0.060627080747065014
Pancreatic cells	1	0.06805737766474242
Liver cells	3	0.06742198310392328
Neutrophils	1	0.06248743144804893
Pancreatic cells	2	0.052923706562371615
Neutrophils	0	0.05970306048612614
Fibroblasts	0	0.05748042658375452
Pancreatic cells	1	0.051960912416346296
Liver cells	1	0.07214928814489177
Fibroblasts	0	0.06107979381027274
Neutrophils	1	0.052681615895617664
Liver cells	2	0.07486232309790353
Pancreatic cells	1	0.0475967680607171
Neutrophils	0	0.04947250825179066
Pancreatic cells	1	0.06781033806060359
Pancreatic cells	0	0.0643601928884424
Pancreatic cells	1	0.055384741131061635
Neutrophils	0	0.04591062596371079
Neutrophils	2	0.041951774293806636
Pancreatic cells	3	0.05142414664546144
Liver cells	0	0.07188316109362368
Pancreatic cells	0	0.10317726480895754
Liver cells	0	0.07073614454709722
Liver cells	0	0.06878436787243783
Pancreatic cells	2	0.053090856016712484
Neutrophils	1	0.058477388727621406
Neutrophils	0	0.05151160997723433
Pancreatic cells	0	0.045222080608424246
Liver cells	3	0.0818191773649543
Pancreatic cells	0	0.05900056353008865
Pancreatic cells	4	0.05873057752807245
Neutrophils	1	0.058563542890978044
Neutrophils	0	0.08417918274542045
Liver cells	1	0.05885621639153465
Pancreatic cells	0	0.0664925770512416
Liver cells	0	0.06696292736474584
Pancreatic cells	5	0.05816193677588482
Liver cells	2	0.0782518348178729
Neutrophils	0	0.05757249042600973
Pancreatic cells	0	0.04227910109532355
Pancreatic cells	1	0.06668031997580362
Liver cells	1	0.07370162344328257
Pancreatic cells	3	0.06970831190241425
Pancreatic cells	0	0.051842632528903816
Liver cells	0	0.059274187218911485
Pancreatic cells	0	0.06665598884825574
Pancreatic cells	2	0.06986463863482813
Pancreatic cells	0	0.06263929345531201
Liver cells	0	0.06594529954110119
Pancreatic cells	0	0.05271202040448331
Liver cells	1	0.061042267979569464
Fibroblasts	1	0.03944072561087013
Liver cells	1	0.06900473768145235
Pancreatic cells	2	0.06479631514280754
Pancreatic cells	1	0.05827333848171534
Pancreatic cells	1	0.06629147347475957
Liver cells	0	0.056170450823739504
Pancreatic cells	1	0.04757444769292712
Pancreatic cells	4	0.08530182320706918
Pancreatic cells	1	0.0459066490890413
Pancreatic cells	6	0.062430867769902434
Pancreatic cells	0	0.03952274721173261
Pancreatic cells	3	0.06250390925646146
Pancreatic cells	0	0.052625188850483166
Pancreatic cells	2	0.06656716271068473
Pancreatic cells	0	0.0573082852933386
Pancreatic cells	1	0.04425715259076011
Liver cells	2	0.07009815911233518
Neutrophils	0	0.060796853259484966
Liver cells	3	0.06600092965775205
Pancreatic cells	0	0.05983850406021477
Pancreatic cells	0	0.04974726146997398
Pancreatic cells	1	0.055376314335748404
Neutrophils	0	0.056047202217276174
Liver cells	1	0.05704599802973595
Pancreatic cells	0	0.04321592708372328
Pancreatic cells	0	0.044348256996535045
Liver cells	0	0.049433512100726294
Pancreatic cells	0	0.04522959030325006
Pancreatic cells	1	0.0871105954627067
Pancreatic cells	1	0.04882094966089458
Liver cells	2	0.049252199577642805
Pancreatic cells	4	0.05742441310773837
Pancreatic cells	0	0.05869337018557818
Pancreatic cells	0	0.06504983561659099
Liver cells	1	0.07143812487214649
Neutrophils	0	0.05542012662793148
Pancreatic cells	1	0.05241957250829393
Liver cells	3	0.04604149050886454
Neutrophils	0	0.06311559879112219
Pancreatic cells	2	0.07987536096879984
Neutrophils	1	0.05583710871334836
Liver cells	0	0.061561229964511265
Pancreatic cells	0	0.06447153999788732
Liver cells	2	0.05283061714246355
Liver cells	0	0.060980882178062454
Neutrophils	0	0.0645060229118408
Fibroblasts	6	0.04335893138549551
Neutrophils	0	0.047788192629922045
Pancreatic cells	0	0.06524468028938396
Pancreatic cells	1	0.06372707583990422
Pancreatic cells	1	0.07448200492040863
Liver cells	1	0.05710394639987308
Pancreatic cells	0	0.06052678245603377
Neutrophils	0	0.04743308909549246
Pancreatic cells	2	0.054214921202501876
Pancreatic cells	2	0.05809688116765251
Pancreatic cells	1	0.06813594406379794
Pancreatic cells	1	0.05720084816751602
Neutrophils	1	0.05439593122131683
Liver cells	1	0.05085255057701583
Pancreatic cells	1	0.058046745980865636
Pancreatic cells	0	0.058292438955243046
Liver cells	5	0.08233163210230349
Neutrophils	0	0.055319493347429576
Liver cells	0	0.053081993465346665
Liver cells	0	0.052451636975037096
Pancreatic cells	0	0.052513543704213884
Pancreatic cells	0	0.07214881182715828
Pancreatic cells	1	0.038953448000824724
Pancreatic cells	0	0.042684507078446926
Pancreatic cells	7	0.06561114209631977
Pancreatic cells	3	0.03409135313556788
Pancreatic cells	1	0.07133766731006083
Neutrophils	0	0.05817976083741841
Liver cells	3	0.07234751759639114
Pancreatic cells	0	0.055039139432506344
Pancreatic cells	1	0.06137003761431276
Liver cells	0	0.06783884565592188
Pancreatic cells	0	0.05165674211324051
Liver cells	0	0.06298703982045481
Pancreatic cells	1	0.0638863878473316
Pancreatic cells	0	0.05824384154904718
Liver cells	0	0.06020446106800197
Pancreatic cells	2	0.06466826116457457
Pancreatic cells	4	0.05206230769992307
Fibroblasts	0	0.04545846222514648
Neutrophils	1	0.056169895741477814
Liver cells	0	0.06500799475058808
Pancreatic cells	4	0.0612397450350986
Pancreatic cells	1	0.06192687905897174
Pancreatic cells	0	0.061635773049190615
Neutrophils	0	0.04906485214546069
Pancreatic cells	1	0.05392588922539718
Pancreatic cells	1	0.062387460222766415
Fibroblasts	0	0.05956375147794
Liver cells	3	0.07583174874495195
Pancreatic cells	2	0.070209379320501
Pancreatic cells	1	0.06018426077647361
Liver cells	0	0.07252208734536582
Pancreatic cells	0	0.05582180419147607
Pancreatic cells	0	0.0926999064367529
Fibroblasts	3	0.06016875709360504
Pancreatic cells	1	0.06920350976108933
Neutrophils	0	0.0459718734968918
Pancreatic cells	1	0.06737223684315567
Fibroblasts	0	0.055735225971643064
Pancreatic cells	3	0.06442955334578761
Pancreatic cells	2	0.07918478543487559
Pancreatic cells	6	0.05916901861384438
Pancreatic cells	0	0.059241703675624174
Pancreatic cells	2	0.05182800913539241
Pancreatic cells	0	0.06762309955663953
Pancreatic cells	1	0.054832494470461624
Pancreatic cells	2	0.06786509912675935
Pancreatic cells	2	0.050936704123529346
Pancreatic cells	0	0.07410430685001107
Pancreatic cells	1	0.04877457538416954
Liver cells	1	0.08861878948573788
Pancreatic cells	3	0.06115499971243051
Pancreatic cells	2	0.05104755443215318
Pancreatic cells	0	0.06041454671881839
Pancreatic cells	3	0.054711223720280915
Liver cells	0	0.0607137513935744
Pancreatic cells	5	0.06022150095354291
Pancreatic cells	4	0.051936107353130874
Pancreatic cells	2	0.06988831024974802
Fibroblasts	0	0.0586931375145899
Pancreatic cells	0	0.06188215194363032
Pancreatic cells	5	0.05248786005429546
Pancreatic cells	0	0.046196706976459306
Pancreatic cells	1	0.0470041533962477
Neutrophils	2	0.05793026003983782
Pancreatic cells	1	0.06367546534545061
Neutrophils	0	0.06254693427404716
Liver cells	0	0.07793837986947529
Liver cells	1	0.062399176057279224
Liver cells	2	0.05666807584292322
Neutrophils	0	0.06088425874690858
Pancreatic cells	0	0.05401414561068096
Pancreatic cells	1	0.047260496408721056
Pancreatic cells	0	0.054659645730726104
Pancreatic cells	1	0.075479803735918
Liver cells	1	0.06651827497086676
Liver cells	0	0.04252287251753837
Pancreatic cells	2	0.055298095411903905
Pancreatic cells	1	0.04967305346274054
Liver cells	0	0.0689405192203869
Pancreatic cells	0	0.050199425725287926
Pancreatic cells	0	0.05299826602588089
Liver cells	2	0.053431067974394376
Pancreatic cells	0	0.04652442022848036
Liver cells	0	0.0665583612641003
Liver cells	0	0.03585126719211268
Liver cells	0	0.07358938552193937
Pancreatic cells	3	0.05635451838388097
Pancreatic cells	0	0.06293998577766043
Pancreatic cells	3	0.06399127875202607
Pancreatic cells	1	0.05454159126821265
Liver cells	1	0.06913082421192726
Pancreatic cells	3	0.0695434321702163
Pancreatic cells	2	0.07079298445509559
Neutrophils	0	0.05715332734926369
Pancreatic cells	1	0.06189428960009844
Pancreatic cells	1	0.05742790834447087
Liver cells	0	0.0626684774445366
Liver cells	1	0.08566777002900337
Liver cells	0	0.05847054714299743
Liver cells	2	0.058153367459046236
Pancreatic cells	1	0.05975905960427999
Liver cells	2	0.07210045971518139
Liver cells	1	0.07165892475466737
Pancreatic cells	1	0.05757359456018454
Liver cells	1	0.035012356627989585
Neutrophils	0	0.05386801413222217
Pancreatic cells	1	0.06453218846990144
Pancreatic cells	0	0.056300979177104395
Neutrophils	1	0.052287986366621665
Pancreatic cells	0	0.05922470483178323
Pancreatic cells	0	0.0353471025285789
Neutrophils	1	0.04805148679621834
Pancreatic cells	2	0.06690002379866831
Liver cells	2	0.05991484669312535
Pancreatic cells	2	0.058301396934555494
Pancreatic cells	1	0.05648624739707686
Liver cells	0	0.06979662789454531
Neutrophils	0	0.05250148505684305
Liver cells	0	0.053515334418721396
Pancreatic cells	4	0.06612715630973837
Pancreatic cells	3	0.056896965825712825
Pancreatic cells	3	0.05985948158517025
Liver cells	0	0.04726267582072767
Neutrophils	0	0.05512563566895432
Neutrophils	1	0.05665321714727696
Pancreatic cells	0	0.04444487134285937
Pancreatic cells	0	0.044568948282762345
Liver cells	2	0.057860167126747984
Neutrophils	0	0.05884881997060342
Pancreatic cells	1	0.05524966679022423
